premise	hypo	label
Bên trong , ánh sáng tuyệt vời là do một phần của hai người nữa outsize rosewindows thống trị các transept .	Cái này là do khúc xạ .	neutral
Hãy nói với anh ta là ben franklin đã sẵn sàng để nói chuyện . ' ' ' ' '	Có người muốn nói chuyện với anh ta .	entailment
Với sự ngạc nhiên của tôi , cái nón dường như không theo dõi tôi ...... cái nón đã ở trước mặt tôi .	Cái nón đã được dịch chuyển từ phía sau tôi để đi trước tôi .	neutral
Cô ấy ngừng la hét và mỉm cười , răng của cô ấy đã hủy hoại sự phân hủy .	Cô ấy đã cho thấy răng của cô ấy khi cô ấy cười .	entailment
Thực tế rằng một tổ chức được phân tích cho một thực hành cụ thể không có nghĩa là để ro thành công hoặc thiếu sự thành công trong các kích thước khác .	Chính sách là uncussessful	contradictory
Khá dày , phải không ?	Nó có mỏng không ?	contradictory
Đó là lý do tại sao bây giờ nó hoạt động nếu bạn có thể tìm thấy một người nào đó để làm điều đó với nhưng nó rất hiếm khi bạn có thể tìm thấy ai đó để làm điều đó với	Thật dễ dàng để tìm một người nào đó để làm điều đó với nhau .	contradictory
Làm sao anh biết ? Tôi thì thầm .	Tôi thì thầm với người đó .	entailment
Nó đã thành công tốt đẹp oh yeah bạn có thể chỉ vào đó và tham gia cũng như bất cứ nơi nào khác quá	Nó không xuất hiện tốt chút nào .	contradictory
Khi nó làm sạch da bắn súng sẽ bị sa thải bạn không kéo nó ra để cho bạn thấy bạn kéo nó ra để chăm sóc kinh doanh cùng một cách với lưỡi dao nó xuất hiện từ túi sau của tôi hoặc nó xuất hiện từ một cái bao trên trang web của tôi nó sắp ra và nó sẽ vẽ máu bạn không kéo nó cố gắng để nghĩ rằng nó có trong các lực lượng gurkha ra khỏi ấn độ có một huyền thoại đã đi cùng với những cánh tay huyền thoại của họ cái mà là thanh kiếm của họ	Nếu tôi kéo lưỡi kiếm của tôi , tôi có thể làm vậy để cho tất cả mọi người xung quanh .	contradictory
Được chuyển đổi từ một trong những ngôi nhà tuyệt vời của thành phố , bốn mùa còn chưa đầy năm phút đi bộ từ kingston mới , phía sau bức tường an toàn trong các khu vực được trang bị với một sự lựa chọn rộng lớn của cây trái cây nhiệt đới .	Bốn mùa đã được xây dựng từ mặt đất lên rất tốt bên ngoài giới hạn thành phố .	contradictory
Hãy để tôi ném ra một vài ý tưởng của tôi để thay đổi mà không phải là điều hòa trên quốc hội	Tôi không có bất kỳ ý tưởng nào có thể bị truy đuổi mà không có quốc hội .	contradictory
Tôi không biết là tôi không thích trường học khi tôi đang trải qua nó từ quan điểm của tôi bây giờ tôi có thể thấy rằng nó tốt hơn nhiều so với những gì chúng tôi có ngay bây giờ	Mặc dù tôi không thích trường học tôi biết rằng nó đã trở nên tốt hơn nhiều so với những gì chúng tôi có bây giờ .	entailment
Thậm chí còn không thể nghĩ đến những gì đội anh ta chơi cho chùm	Anh ta chơi với quạ .	contradictory
Hàng năm , chính phủ liên bang cung cấp ngân sách cho tiểu bang và các chính phủ địa phương để mua hàng , công trình , hoặc sự cải tạo chính của tài sản vật lý sở hữu bởi tiểu bang và chính phủ địa phương ; ngoài ra , từ thời gian đến thời gian , chính phủ liên bang truyền pp & e đến những chính để trao đổi ít hơn giá trị công bằng .	Tài sản vật lý được sở hữu bởi tiểu bang và chính phủ địa phương có thể mua được một phần tài trợ của chính phủ liên bang .	entailment
Từ indiaaaaah .	Nga nga nga nga nga nga nga nga nga nga nga	contradictory
Ở phía nam của khu nghỉ dưỡng bãi biển kaanapali , Hyatt Regency là một khu nghỉ dưỡng tưởng tượng nhiệt đới 40 acre , với những loài chim lạ , thác nước , vườn atriums , và các hồ bơi bơi .	Phía Nam của khu phức hợp có thác nước và atriums đó là lãng mạn và hẻo lánh .	neutral
Bởi vì họ kiểm tra họ và tôi biết một cô gái mà cô ấy đang ở trong một loại thuốc nào đó .	Cô gái đã đi bác sĩ cho một đơn thuốc .	entailment
Vị hôn thê của tôi có lẽ là sáu giấy tờ chủ nhật anh ta lấy cả giấy tờ San Antonio , giấy tờ của Austin , tôi đoán anh ta lấy bảy tờ báo san marcos và giấy tờ braunsfel mới nhưng anh ta là một huấn luyện viên bóng đá tại đại học bang Tây Nam Texas nên anh ta sẽ nhận được tất cả những các phần thể thao	Vị hôn thê của tôi ghét thể thao nên anh ta bỏ qua phần thể thao trong trường đại học bang Texas .	contradictory
phép thuật ! dave đã nói .	Dave đã nói ra từ phép thuật rồi . ' ' ' ' '	entailment
Sửa chữa lỗi là thời gian tốn thời gian .	Sửa chữa sâu bọ không có thời gian đâu .	contradictory
Ừ oh và vẫn là	Vẫn còn đấy .	entailment
Bất cứ năm nào bây giờ cũng có thể là dick clark cuối cùng .	Chắc chắn là dick clark sẽ kéo dài bao nhiêu năm qua .	contradictory
Tàu ngầm , tàu đang chìm , từng người một để lên thuyền và cho nên trên .	Nó đã được đưa lên thuyền bởi vì ma cà rồng không thể vượt qua nước trên riêng của họ	neutral
Nhưng hãy hỏi cô hai xu nếu cô ấy cũng không có nghi ngờ gì . Jane đã biến đổi thành hai xu .	Jane nghĩ rằng hai xu đã có nghi ngờ .	entailment
Whittington dường như đang làm tất cả những gì nói chuyện , và cô y tá vừa nghe .	Có vẻ y tá chỉ lắng nghe trong khi whittington nói chuyện	entailment
Tôi sẽ đi ngủ. cánh cửa vào hành lang là một cái rộng lớn .	Tôi đi ngủ đấy .	entailment
Trong thời gian này , trong đó có quyền truy cập vào công lý cho những người Texas đã phải chịu đựng từ sự rút lui của quốc hội , tranh chấp tấn công và một sự từ chối trong tài trợ tiểu bang , công lý hankinson đã trở thành một nguồn của những ý tưởng độc đáo và lãnh đạo truyền cảm hứng	Quyền truy cập vào công lý cho người texas tội nghiệp đã được khuyến khích bởi các quốc hội rút lui .	contradictory
Từ đó đến từ một nhiệm kỳ cũ của tây ban nha có nghĩa là chúa tể của tất cả mọi người .	Thuật Ngữ nigeria có nghĩa là chúa tể của tất cả mọi người .	contradictory
À thấy tôi cũng không cho đến khi chuyện đó xảy ra	Một số người khác cũng đã bỏ lỡ nó .	neutral
Uh uh uh uh uh uh uh uh uh uh uh uh uh uh uh uh uh uh uh uh uh uh uh uh uh uh uh uh uh uh uh uh uh uh uh uh uh uh uh uh uh uh uh uh uh uh uh uh uh uh uh uh uh uh uh uh uh uh uh uh uh uh uh uh uh uh uh uh uh thật tuyệt vời	Chiếc mustang của bạn chúng ta đang thực sự rất tốt .	neutral
Kỷ niệm của cô ấy mori là một trong những mục yêu thích toàn thời gian của tôi ( ngắn , ý nghĩa , và hài hước -- Ba phẩm chất vô giá ) .	Kỷ niệm của cô mori là dài và du lịch và khô .	contradictory
Điều này đại diện cho định nghĩa gửi hiện tại của đầu tư được sử dụng trên toàn bộ primer này trừ khi không được xác định .	Primer này sẽ không sử dụng định nghĩa gửi hiện tại của đầu tư .	contradictory
Nhưng kagoshima hiện đại bây giờ là một nơi xanh tươi và thoáng mát , với đại lộ rộng , các công viên thú vị , và một vài khu bảo tồn lịch sử hấp dẫn .	Kagoshima , một khi màu xanh và thoáng mát , bây giờ là màu xám và ô nhiễm .	contradictory
Trong khi đó , đa số người ai cập bình thường , người cung cấp một chào đón ấm áp đến khách du lịch , đặt niềm tin của họ vào allah để có một sự cải thiện trong tài sản kinh tế của	Nền kinh tế của ai cập đã bị khổ sở gần đây .	neutral
Ông già đã đưa tôi về .	Tôi đã được đưa về bởi ông già .	entailment
Hầu hết các nhà hát nhật bản mục tiêu ít hơn trong việc phát triển một âm mưu lạc quan , theo cách phương tây , hơn là tạo ra một giọng nói đặc biệt , khí quyển , và sự cứng rắn xúc	Rạp Nhật bản rất phổ biến để truy cập khách du lịch mỹ .	neutral
Những tổ chức này cân nhắc và áp dụng các chiến lược khác nhau như phù hợp trong các tổ chức , tài chính , và các thông số văn hóa của doanh nghiệp cá nhân và chính phủ của họ .	Những nhóm này áp dụng các chiến lược khác nhau trong tổ chức .	entailment
Chúng tôi chuyên về các lợi ích công cộng , các nhà cung cấp và bạo lực nội địa , comart nói , nhưng thêm vào đó bởi vì một số lượng cao của nhu cầu và nhân viên giảm giá , hầu hết các trường hợp đều là lời khuyên và các dịch vụ ngắn gọn như trái ngược với	Những ngôi nhà người ta dị ứng với cá và sự lo lắng của những người bị thương .	contradictory
Bạn có biết hai tiếng cho một bộ phim đặc biệt là bạn biết những điều mà tôi ghét những điều đang tiếp tục	Chỉ là một tiếng cho một bộ phim thôi .	contradictory
Có lẽ một trong những ngày này tôi sẽ cho bạn biết rằng tôi giống như bạn có thể một trong những ngày này tôi sẽ có được xung quanh để nó tôi sẽ làm một cái gì đó với piano nhưng chắc chắn là không	Một trong những ngày này tôi sẽ chơi một cái gì đó trên đàn piano .	entailment
Nhưng bây giờ nếu anh nấu cho họ sai , anh có thể giải thoát vitamin cho họ .	Không quan trọng anh nấu ăn như thế nào .	contradictory
, khu phố vs. Ở Trung Tâm ) -- Hãy để một mình ý tưởng rằng một người sở hữu có thể mang lại niềm vui đơn giản cho người mua của mình .	Một người mua không sở hữu những gì họ đã mua .	contradictory
Tôi để ý đến cảnh sát của lincoln đang quét đường đi qua nội thất của xe lửa .	Tôi đã thấy vài cảnh sát của lincoln đang ở trong xe lửa .	entailment
Đúng đúng , tôi biết là tôi đã thấy trong một cuốn sách mà tôi đã đọc một cuốn sách tiếng tây ban nha uh không phải là tôi đọc tiếng tây ban nha anh biết tôi chỉ biết đọc vài từ tiếng tây ban nha và có một bình luận trong đó về những người mexico không thực sự muốn chúng tôi nói chúng tôi là người mỹ họ muốn nói rằng chúng tôi là Bắc Mỹ Bởi vì họ là người mỹ cũng như bạn biết và tôi đoán đó là sự thật chúng tôi không nghĩ đến bất cứ ai khác ngoài bản thân tôi đoán rằng chúng tôi là một loại người thông minh trên thế giới tôi giả sử ơ hay của Mỹ dù chúng ta nghĩ về bản thân mình là người mỹ duy nhất khi họ là người mỹ cũng vậy .	Tôi phát hiện ra trong một cuốn sách mà người mexico không thích khi chúng tôi tự gọi mình là người mỹ như thể mexico không phải là một phần của nước mỹ .	entailment
Cái lồng được phát triển vào năm 1968 như một công cụ chiếu ngắn cho các nhà cung cấp chăm sóc chính để phát hiện lạm dụng rượu và phụ thuộc .	Cage đã được tiêu chuẩn để chiếu cho tiểu đường .	contradictory
- M ( 1,076 )	Sân bay đang mở chỉ với một sảnh ở trung tâm .	contradictory
Họ không phản ánh sự ủng hộ của epa về các cấp độ chi tiêu này .	Họ làm phản xạ epa sự ủng hộ của các cấp độ chi tiêu này .	contradictory
Và điều đó chỉ có vẻ lố bịch	Nó có vẻ lố bịch .	entailment
Tôi nghe thấy một ông thump .	Tôi nghe nói một ông thump và một tiếng ồn lớn từ nhà bếp .	neutral
Một cái pad nhẹ như một khối scotchbrite hay một cái gì đó như vậy và nước và xà phòng và nước để chúng tôi nhận được khá may mắn trên đó	Ngay cả sau khi sử dụng xà phòng và nước , mọi thứ đã không được tốt hơn .	contradictory
Được rồi , nó không tạo ra tin tức quốc gia quốc gia quốc gia quá nhiều mà tôi tìm thấy thực sự kỳ lạ	Tôi không ngạc nhiên khi điều này không quan tâm đến nhà báo một chút nào .	contradictory
Một bài báo kết án tổng thống clinton vì sự vô ơn đối với phó tổng thống trung thành của ông ấy .	Bài báo đã khen ngợi tổng thống clinton vì sự điều trị tinh tế của ngài phó tổng thống .	contradictory
Toobin là , tất nhiên , là những kẻ đạo đức giả ở đây , cho rằng ông ấy cũng đã được hưởng lợi từ việc che đậy báo cáo của ông ta trong bao phủ khó khăn .	Anh ta đang kiếm tiền từ các báo cáo mà là lừa đảo vì bản chất của cái bao phủ của anh ta .	entailment
Bên phải và uh chờ một cơ hội để sử dụng nó	Cơ hội đó có thể là sau này hoặc sớm hơn .	neutral
Cuộc đua sẽ không đi đâu cả , nói với nhà thiên văn học , thật lòng .	Cuộc đua có một điểm kết thúc , nói rằng nhà thiên văn học chân thành .	neutral
Một người đàn ông đã chạy lên và đứng bên cạnh quả trứng , đánh đập nó .	Người đàn ông đó đang vội nấu ăn tối .	neutral
Họ không có , nhưng ngài james đã gọi ông ta tới luật sư của bà vandemeyer .	Ngài James có ý kiến rất cao về luật sư của bà vandemeyer .	neutral
Ông có hiểu không , thưa ông ?	Bây giờ anh hiểu rồi đấy .	contradictory
Truyền thuyết nói rằng theseus đã bị ném vào cái chết của ông ấy ở đây , nhiều thế hệ trước .	Nơi này không liên quan đến cái chết của theseus .	contradictory
Một khi chúng ta vượt qua được điều đó , nó trở thành một sự tích cực cho chương trình bãi biển dài và các khách hàng bãi biển lâu dài .	Cuối cùng thì nó cũng hưởng lợi cho chương trình bãi biển dài .	entailment
Còn nữa , một bài luận của George Stephanopoulos đang giận dữ clinton để bước về phía trước và kể cho chúng tôi mọi thứ về mối quan hệ của anh ta với monica lewinsky .	Clinton chưa bao giờ được nhắc đến trong bài luận của stephanopoulo .	contradictory
Báo cáo hàng ngày báo cáo rằng David Trimble , lãnh đạo của Đảng Ulster và bộ trưởng đầu tiên trong hội đồng mới , đã bị đe dọa từ chức nếu cuộc hành quân không được cho phép qua .	Trimble là phó chủ tịch của Ulster Đoàn .	contradictory
Quy tắc sẽ áp dụng đến 82 phần trăm của đại tướng , ngắn hạn , các bệnh viện chăm sóc cấp tính mà tham gia vào chương trình medicare , hoặc 5,130 bệnh viện , tất cả những gì được coi là các thực thể nhỏ của hcfa .	Quy tắc này áp dụng cho tất cả các bệnh viện , bất kể kích cỡ nào .	contradictory
Tôi vẫn chưa kiểm tra xem họ có làm được mười tám không ? Tôi chắc chắn họ sẽ làm được	Họ không tạo ra thứ 18 .	contradictory
Cách tiếp cận thay thế cũng sử dụng các dữ liệu khác nhau để giá trị giảm bớt trong nguy cơ chết dần và viêm phế quản mãn tính và làm điều chỉnh liên quan đến trạng thái sức khỏe và tuổi thọ tiềm năng của dân tộc nhiều khả năng bị ảnh hưởng bởi thủ	Cách tiếp cận thay thế sử dụng cùng một dữ liệu nhưng tìm thấy kết quả khác nhau .	contradictory
Vì tất cả những thành tựu của anh ta , herod đã bị ghét bởi những đối tượng của anh ta ; anh ta đánh thuế , anh ta tra tấn , và anh ta ra lệnh thảm sát các trẻ sơ sinh do thái trong một nỗ lực để làm việc với đấng cứu thế	Herod không được biết đối xử với những đối tượng tàn bạo hoặc là một người cai trị không công bằng .	contradictory
Nhiều người trong số grand quốc gia quintas ( Villas ) mà vẫn chấm hòn đảo ngày hôm nay có rễ của họ trong ngành công nghiệp rượu madeira sớm .	Các biệt thự của hòn đảo vẫn còn đang bận rộn và tổ chức vườn nho lớn .	neutral
Tôi đã làm những trò chơi thường lệ .	Tôi đã không làm như thường lệ .	contradictory
Anh ta tôi đã đọc những điều đó thực sự tôi nghĩ rằng tác giả yêu thích của tôi thực sự bây giờ là uh william johnstone	Anh ta cũng thích những tác giả khác .	neutral
Và vì vậy , cô ấy sẽ nhận được một số tiền cho việc đó và lấy một số tiền từ ngân hàng và sau đó cố gắng để thực hiện càng nhiều giảm thanh toán càng tốt để giữ cho hàng tháng thanh toán thấp	Nếu cô ấy có thể giữ khoản thanh toán hàng tháng thấp , cô ấy sẽ có thể mua thêm thức ăn	neutral
Đại Biểu đại lý cũng nói rằng họ không nhận thức được bất kỳ dữ liệu nào đề xuất rằng sự thiếu một cách tiếp cận tiêu chuẩn để điều hành sự tham gia là một vấn đề cho hoặc công chúng chung hoặc với các thực thể bị kiểm soát có nhiều khả năng tham gia vào rulemaking .	Đáng ngạc nhiên , đại biểu đại lý nói rằng họ không nhận thức được dữ liệu .	entailment
Cùng một cách , chúng tôi có lời tuyên bố của ông ấy rằng ông ấy đã đặt cà phê xuống sảnh .	Anh ta nói anh ta bỏ cà-Phê xuống sảnh .	entailment
Ca ' daan bắt được nhìn thấy một khuôn mặt ngà ngà , đôi mắt đẹp , và ngực trần của một người phụ nữ từ phía sau một cái drap lụa .	Ca ' daan ở một mình trong phòng , và sự cô đơn lẻn vào tâm hồn anh ta và đau đớn trái tim của anh ta .	contradictory
Các quan chức từ tổ chức này đã mô tả một tình huống mà một công ty đã thông báo cho họ về một lỗ hổng mới được xác định .	Công ty không có vấn đề gì cả .	contradictory
Oh thực sự nếu bạn có một lựa chọn của xe của bạn những gì bạn sẽ nhận được	Bạn sẽ đưa ra loại xe nào nếu bạn có một kiểm tra trống ?	neutral
Những sự giảm bớt trong cuộc sống năm nay đã mất đi được áp dụng bất kể thời đại nào ở cái chết .	Giảm trong cuộc sống năm nay mất đi luôn luôn được áp dụng .	entailment
Đúng không may vì tôi thường xuyên tự hỏi làm thế nào để không bao giờ được đến liên xô um như thế nào khác nhau những người ở đó thực sự là bạn biết bao nhiêu tất cả mọi người luôn luôn nghĩ về họ như bạn biết sắp xếp của nó	Tôi đã đi đến liên xô vào những năm 80 và tôi biết chính xác những người ở đó như thế nào .	contradictory
3 ) các luật sư của loral đã cố gắng vô ích để chặn tín hiệu ngay sau khi nó xảy ra .	Luật sư của loral muốn ngăn chặn tín hiệu fax .	neutral
Rõ ràng chưa ?	Anh có nghĩ là anh biết không ?	neutral
Cục thuế cũng chỉ ra rằng các khoản kiểm tra thu nhập trên đó đã giảm dần phản ứng với việc đóng thuế các hầm thuế trong 1986 hành động cải tạo thuế .	Irs đã kiểm tra 40,000 người thu nhập trên 40,000 năm ngoái .	neutral
Sau đây là một lựa chọn khuyến khích của các khách sạn tốt nhất Las Vegas trong bốn danh mục giá cả .	Đây là một số nơi tuyệt vời để ở lại Las Vegas .	entailment
Phần lớn và thiệt hại từ việc chuyển tài sản bên trong và giữa các khu vực rửa sạch ở cấp độ quốc gia và có thể không đại diện cho các nguồn tài nguyên mới nhất cho nền kinh tế như là một toàn bộ .	Việc chuyển tài sản có thể có kết quả trong lợi nhuận hoặc mất mát .	entailment
Kiểm soát	Kiểm soát	entailment
Giai điệu định kỳ quá nhiều và quá ít lòng tự trọng .	Chủ đề là quá nhiều lòng tự trọng cũng chỉ là sự tổn thương mà quá ít .	neutral
Và nếu không phải là mẹ thì bố hay ai đó phải di chuyển vào đó và làm công việc vì bọn trẻ thật sự cần nó .	Những đứa trẻ đang trông cậy vào họ .	neutral
Tôi không thể làm gì với người mỹ .	Người Mỹ được bảo vệ bởi luật pháp quốc tế .	neutral
Trong một tháng kể từ bây giờ , sớm muộn gì ông cũng ước tôi sẽ đảm bảo cho ông một triều đại khủng bố ở ireland như sẽ rung chuyển đế chế anh vào nền tảng của nó . Đã có một sự tạm dừng , và sau đó trở thành một giọng nói mềm mại , có của số một : tốt !	Một triều đại khủng bố sẽ nắm bắt ireland chỉ trong một tháng thôi .	entailment
Đã chọn mua sắm địa phương	Có một số mua sắm địa phương mà người dân địa phương thích qua các khu mua sắm đầy đủ của du khách .	neutral
Các chương trình dịch vụ pháp lý cung cấp một khoảng rộng thông tin và hỗ trợ cho những người muốn xử lý các vấn đề pháp lý đơn giản mà không cần sự trợ giúp của một luật sư .	Các chương trình dịch vụ pháp lý không hợp pháp để sử dụng tại tòa án .	contradictory
Azay-Le-Rideau	Đó là azay-Le-Rideau .	entailment
Quy tắc cuối cùng đã được xem xét dưới đơn đặt hàng hành chính	Đơn đặt hàng hành chính sẽ không được xem xét .	contradictory
Dựa trên số lượng và sự phức tạp của các bình luận , aphis quyết định chỉ ra một phần nhỏ của quy tắc cầu hôn tại thời điểm này và để xem xét và reanalyze các phần khác của quy tắc trước khi phát hành chúng như cuối cùng .	Aphis đã trả lời bình luận bằng cách chọn để xem lại quy tắc .	entailment
Vishnu , một vị thần bốn vũ trang với cay , ốc ốc , discus , và lotus , có rất nhiều địa điểm , những người nổi tiếng nhất là krishna , người xuất hiện như người hùng chinh phục , người yêu thổi sáo , hay em bé nghịch ngợm .	Vishnu có tám cánh tay , tương tự trong thời trang của một con bạch tuộc .	contradictory
2 ) FBI đã cảnh báo sáu thành viên của quốc hội năm ngoái rằng trung quốc đã nhắm mục tiêu họ cho các khoản quyên góp bất hợp pháp thông qua các công ty nước ngoài .	Quốc hội đã điều tra fbi vì bánh quy chiến dịch bất hợp pháp .	contradictory
Ngân sách cho sự hỗ trợ pháp lý bảo tồn tài nguyên cộng đồng và tiết kiệm thuế đô la .	Ngân sách trợ giúp pháp lý để tiết kiệm tiền thuế .	entailment
Nhưng họ kết luận rằng tất cả các lựa chọn có sẵn để witztum và xé được tạo ra một phòng lắc lư , do đó , cho phép các tác giả của tác giả để tham nhũng kết quả .	Không có sự lựa chọn nào khác .	contradictory
Đôi mắt của adrin đã vượt qua vrenna khi cô ấy kéo dài , tiết lộ cơ thể ngà voi quyến rũ của cô ấy dưới cái áo choàng màu xám .	Adrin nhìn chằm chằm vào cơ thể của vrenna .	neutral
Nó phải trùng lặp các khóa học của các đối tượng trên bầu trời của họ và mô phỏng hành vi chung của mái vòm .	Nó có thể tạo ra các khóa học ngẫu nhiên của các đối tượng trên bầu trời .	contradictory
Nó được thiết kế đặc biệt vào năm 1897 ( sau khi người tiền nhiệm của nó bị đốt cháy , bởi vì quốc vương muốn có một người mới ) và đại diện cho tất cả sự bồi thường của những nỗi nhớ của mughal và moi victoriana	Người cũ đã bị thiêu rụi bởi vì quốc vương muốn một người mới và một người mới được xây dựng vào năm 1897 .	entailment
Hiệp Sĩ Perth xuất hiện ở cánh cửa cùng với hai người đàn ông .	Hiệp Sĩ Perth xuất hiện ở cánh cửa , đang tìm kiếm hai nhân viên .	contradictory
Anh từ Texas đến đâu rồi ?	Anh đến từ phần nào ?	contradictory
Dù sao thì tôi cũng đang tự hỏi về những gì không có ở đó .	Đã từng có một cái gì đó ở đó .	neutral
Phía đông nam nước pháp , từ dãy núi alps xuống qua rh ? ? ne val ? Ley Đến Provence và cái d ' azur ( tiếng pháp rivi ? Kỷ Nguyên ) , là sân chơi của pháp , với các khu nghỉ dưỡng phục vụ cho các nhu cầu của khách du lịch trong cả mùa hè và mùa đông .	Khu nghỉ dưỡng ở pháp cực kỳ xa khỏi sân chơi của pháp .	contradictory
Nhưng không phải tất cả những gì đã có , và không phải tất cả những gì nó sẽ được .	Không phải tất cả mọi thứ của nó đã hay sẽ trở thành .	entailment
Vâng khi tôi đầu tiên bắt đầu dạy tôi nhớ rằng tôi đã đi lên đến công việc của tôi và tôi đã nói được tôi muốn xem một thị trường hướng dẫn bạn biết để tôi sẽ biết những gì tôi đang cho rằng giảng dạy và họ đi chúng tôi không có một trong chúng tôi thậm chí không có một trong số chúng tôi thậm chí biết đâu một cái là	Khi tôi bắt đầu dạy họ đã không có một thị trường hướng dẫn .	entailment
Nói chung , nhà kinh tế có xu hướng xem một cá nhân sẵn sàng trả tiền ( wtp ) cho một sự tiến bộ trong chất lượng môi trường như là đo lường hoàn toàn và phù hợp nhất của giá trị của một môi trường hoặc giảm nguy cơ sức khỏe .	Wtp dữ liệu là đôi khi khó khăn để thu thập và định lượng .	neutral
Um-hum thực ra ông ấy đã viết rằng trước khi các tập đoàn ơ medellin đang bị lộ ra nó đã ở trên mặt trời trước khi nó khá là thời gian và hoặc là anh ta biết ai đó hoặc anh ta có một trí tưởng tượng thật sự tốt đẹp bởi vì nó cầu thủ xinh gần nhà	Anh ta đã nói rằng anh ta biết ai đó trong tổ chức và bài báo có vẻ ủng hộ lời khai của anh ta .	neutral
Nó còn tốt hơn để cho phép một khẩu phần hàng ngày của một vài ngôi đền lớn , một bảo tàng , và một khu vườn đi dạo hoặc hai hơn để nhồi nhét mọi thứ vào một thời gian ngắn , để lại chỉ có một sự mờ mờ của mỗi và một ấn tượng lâu dài của không có .	Phải mất vài giờ để đến thăm hai ngôi đền và một bảo tàng .	neutral
Tôi không đi thẳng về quán bar của Daniel .	Tôi đã quay lại quán bar của Daniel .	contradictory
Um-hum ôi tôi nghĩ họ đều là người quá tải .	Có vẻ như tất cả mọi người đều đang tải lên	entailment
Nhưng bài viết đã làm một cuộc nói chuyện chểnh mảng ở đấy .	Sự thật là bài viết đã gây ra một sự chểnh mảng rất đáng kể .	entailment
Tôi có giấy tờ cho họ .	Tôi đã có dế cho họ .	contradictory
Tuy nhiên , nếu than và dầu là giá thấp cho những gì họ sẽ bán cho chúng tôi những rắc rối và tra tấn của tuổi trẻ phân biệt chủng tộc , câu trả lời của tôi là hàng hóa sẽ là thân yêu nếu được đề nghị gratis .	Tôi nghĩ rằng hàng hóa sẽ vô giá trị nếu nó được đề nghị MIỄN PHÍ .	contradictory
Tin tưởng hay không , tôi cho rằng chúng ta sẽ phải dựa vào nhau tất cả những gì tương tự . ' ' ' ' '	Tôi đoán là chúng ta phải phụ thuộc vào nhau .	entailment
Nó không giành chiến thắng mỗi trận chiến , nhưng được hỗ trợ bởi những người bạn cao cấp như beatrix potter , sự tin tưởng quốc gia từ từ đến để làm việc nhiều ảnh hưởng hơn .	Beatrix potter không quan tâm đến sự tin tưởng của quốc gia .	contradictory
Khi nó được mở năm 1912 , trường đại học đã có tổng cộng 72 học sinh .	Trường Đại học có một cơ thể học sinh cực kì nhỏ khi nó được mở ra .	entailment
Vâng , tôi có một cuộc gọi thú vị về uh hai tuần trước um đến muộn quá , nó giống như ba mươi ban đêm và tôi đã trả lời nó và tôi đã trả lời nó và	Tôi đã có một cuộc gọi rất thú vị hai tuần trước vào khoảng 11 : 30 giờ đêm .	entailment
Hệ Thống Vũ khí - một sự kết hợp của một hoặc nhiều vũ khí với tất cả các thiết bị liên quan , vật liệu , dịch vụ , nhân sự và ý nghĩa của việc phân phối và triển khai bắt buộc để tự túc .	Một hệ thống vũ khí liên quan đến nhiều hơn một hệ thống missle .	neutral
Bị đe dọa bởi cuộc hành quân của bọn phát xít ở Rome năm 1922 , vua vittorio emanuele iii mời mussolini , il duce , để thành lập một chính phủ .	Họ muốn thành lập một chính phủ .	entailment
Một khi một đơn vị opts vào các chương trình kinh doanh , đơn vị sẽ vẫn còn là một đơn vị bị ảnh hưởng .	Các đơn vị bị ảnh hưởng đáng lẽ phải tham dự các cuộc họp vào mỗi thứ tư và thứ sáu .	neutral
Chúng tôi có kroger nhưng không phải là một skaggs	Chúng ta có cả một kroger và skaggs .	contradictory
Tôi chỉ nhận được tờ báo vào cuối tuần nên tôi mới nhận được tờ báo .	Tôi thích ngồi và đọc tờ báo bìa để che đậy vào cuối tuần .	neutral
Ca ' daan đã thấy những thiệt hại mà anh ta đã làm với con ngựa nhưng những hình ảnh của những kẻ ăn thịt quỷ đỏ đã giữ chân anh ta đá và con ngựa cái đã di chuyển .	Ca ' daan đang suy nghĩ về những kẻ ăn thịt người .	entailment
Tôi nghe nói anh đã tận hưởng bản thân mình . ' ' ' ' '	Tôi nghe nói là anh đã vui vẻ .	entailment
Cô ấy đã kéo vào nó nhưng cái đầu là gai gai .	Cô ấy có thể làm được .	entailment
Thay vì wanda ' s delicious anti-Pc nhảm nhí ( xẹp bọn , trò cười nói lắp ) và như cao-Spiritedness , dữ dội trên tầm nhìn gags như là dốt thương chạy amok trong sở thú , nói rằng hoa kỳ ngày hôm nay là susan wloszczyna .	Có hai loại hài kịch khác nhau đang được thảo luận .	entailment
Chúng tôi có một luật sư cho mỗi 30,000 người nghèo ở thung lũng , hall nói trong bản ấn bản của chủ nhật của màn hình ( Mcallen ) .	Thung lũng đã nhìn thấy một thiếu luật sư trong suốt năm qua .	neutral
Chúng ta là chúng ta chiến đấu rằng trận đấu mỗi ngày ở đây tại nơi làm việc ơ	Chúng ta chưa bao giờ có vấn đề gì như thế ở chỗ làm .	contradictory
Chắc chắn là không rồi .	Chắc chắn rồi .	contradictory
Tuy nhiên , rất nhiều tạp chí biên tập viên nói rằng clinton đã đúng .	Clinton Asserted rằng cô ấy chịu trách nhiệm về luật pháp .	neutral
