premise	hypo	label
他们 把 他 困 在 这 件 事 上 像 一个裋 , 不 是 一个 飞行 套装 , 他 甚至 不 能 拍 自己 的 照片 , 但 也许 它 是 更 好 的 没有 一个 反正 , 因为 在 这个 呕吐 绿色 的 充气 棉裤 , 他 看 起来 像 一个 巨大 的. 梨子 , 尽管 他 体重 只 有 125.5 公斤 . 这 是 什么 ? 他 问 船长 在 屏幕 上 用 他 的 眼睛 指 着 一 层 厚厚的 褐色 气体 , 可以 看到 地球 的 轮廓 .	他 没 跟 队长 说话	contradictory
[ 最后 规则 ] 所附 的 补充 资料 在 这 一 点 上 指出 :	最后 规则 没有 任何 补充 资料 , 在 现实 的 任何 方面 都 没有 用处 .	contradictory
以色列国	以色列国 向 巴勒斯坦 宣战 .	neutral
嗯 , 这 是 真的 , 这 是 真 的	没错	entailment
第一 , 这 是 一 项 任务 [d ] 储蓄 方案 吗 ?	这 是 一 项 被 授权 推翻 政权 的 企图 .	contradictory
In the new republic , robert boyers condemns john updike for setting his sci-fi novel toward the end of time in the aftermath of a horrific conflagration.	在 新 的 共和国 , robert boyers 赞扬 john 短篇小说 在 科技 进化 后 将 他 的 科幻小说 放 在 地平线 上 .	contradictory
在 新 千 年 开始 时 , 爱丁堡 再次 代表 其 1998年 十一月 通过 的 [ 苏格兰 法案 ] 行使 真正 的 政治 权力 , 自 1707. 年 以来 第一 次 从 伦敦 把 对 国内 政策 的 控制权 从 伦敦 移交 给 苏格兰人 .	苏格兰 对 1998年 [ 苏格兰 法 ] 的 通过 感到 失望 , 因为 它 夺 走 了 权力 .	contradictory
东 耶路撒冷 既 有 现代 的 街道 , 也 有 古老 的 纪念碑 , 就 像 西 耶路撒冷 一样 .	耶路撒冷 只 有 古老 的 街道 .	contradictory
好吧 , 我们 要 谈谈 公立 学校 系统 什么 是 错的 , 或者 如果 有 什么 错 了 , 我们 可以 做 些 什么 , 该 怎么办 ?	我们 将 讨论 公立 学校 系统 中 的 任何 问题 .	entailment
我们 从 伦敦 地区 开始	伦敦 是 我们 要 去 的 最后 一个 地方	contradictory
第五 个 月 : 升起 一 层 楼 , 加 上 拖把 和 桶.	我 在 第五 个 月 被 降职 了	contradictory
但是 呃好吧 谢谢 你 打电话 给 我 很 好 有 一个 美好 的 周末	好吧 , 谢谢 你 打电话 , 有 一个 伟大 的 周末 .	entailment
因为 我们 有 你 知道 到处 都 有 一 棵 树 是 下 来的人 需要 帮助 , 我们 都 是 很多 老年人 需要 帮助 让 他们 的 院子 清理 , 因为 他们 无力 支付 任何人 , 他们 , 而且 他们 肯定 不 能 携带 它. 他们 自己	老人 可以 轻松地 清理 他们 的 院子 , 没有 任何 外部 帮助 , 无论 情况 如何 .	contradictory
你 知道 我 有 一个 真正 的 问题	我 同意	contradictory
9 虽然 图 9 中 的 界线 似乎 是 根据 第二 部分 的 模式 来 跨越 的 , 但 考虑 到 它们 可能 不 存在 的 可能性 是 有 意义 的 .	图 9 被 跳过 , 因为 模型 还 没有 准备 好 , 我们 也许 应该 在 那里 放 一些 线.	contradictory
随着 价格 上涨 和 效率 提高 , 预计 2015年 电力 消费 总 开支 将 增加 约 17% 至 39% , 视情况而定 .	在 2015年 , 电力 开支 预计 至少 会 增加 17% .	entailment
他们 需要 多 长 时间 才 能 让 他们 来 参加 一个 议会 ? " 珀斯 爵士 出现 在 小组 里 .	珀斯 爵士 想 知道 需要 多 长 时间 才 能 把 他们 带 到 这里 来	entailment
" 是的 , suh."德 鲁 的 协议 被 从 头顶 上 的 刺耳 的 哭声 淹死 了 .	" 不 , 先生 , " drew 不 同意	contradictory
马 德拉 的 小气候 很 难 判断 , 特别 是 从下 面 .	马 德拉 的 气候 是 非常 可 预测 的 .	contradictory
托 恩 的 身体 下挫 , 他 坐 在 一个 被 砍伐 的 马 的 尸体 上 .	荆棘 骑 着 一匹马	entailment
这 就 是 他们 的 繁荣 和 狂喜 , 即 真正 爆发 了 暴力 .	暴力 爆发 可能 发生 在 激烈 的 繁荣 期间 .	entailment
如果 从事 赚钱 工作 的 人 的 行为 不 能 以 赚钱 的 动机 解释 得 很 好 , 那么 在 其他 地方 -- 比如说 护士 -- 似乎 是 一个 真正 的 延伸 .	大多数 从事 赚钱 工作 的 人 都 不 能 以 赚钱 的 动机 来 解释 他们 的 动机 .	neutral
事实上 , 六月 29日 , 他 一直 在 威尔士 离去 .	他 于 六月 29日 住 在 威尔士 .	entailment
( 调查 从 东北部 开始 , 在 全国 各地 顺时针 运行 ) .	调查 只 涉及 得克萨斯州 .	contradictory
在 二十 世纪 末 铺设 的 电车 线 , 仍然 为 那些 宁愿 骑车 而 非行 走 的 人 携带 旧 电车 .	有些 人 更喜欢 电车 走 得 更 快 .	neutral
不 我 的 意思 是 你 可以 去 它 会 覆盖 重要 的 东西 但 忘 了 像 眼睛 或 你 的 牙齿 或 其他 任何 东西 .	这 不 是 一个 很 好 的 计划 .	neutral
哦 , 他们 太 好 了 因为 我 爱 她 是 一个 爱 外面 的 人 , 她 不 走远 , 但 她 只 是 希望 能够 拥有 自由	她 真的 很 喜欢 在 外面 , 喜欢 它 的 自由 .	entailment
但 爱因斯坦 赢得 了 三 项 铁人 三 项 , 因为 除了 在 科学 测试 中 还 有 一点点 之外 , 他 还 鼓励 罗斯福 制造 炸弹 ( 击败 极权主义 的 10 分 ) , 逃离 德国 并 移民 到 美国 ( 击败 极权主义 的 五 分 , 解放 和 正义 的 五 分 ). 并 宣扬 和平主义 并 赞扬 甘地 ( 解放 和 正义 的 10 个 要点 ) .	爱因斯坦 在 他 一生中 没有 旅行 到 外国 .	contradictory
我 对面 的 几 个 职业妇女 都 穿 着 ally mcbeal 裙子 .	Ally mcbeal 裙子 被 很 多 职业妇女 穿过 .	neutral
你 用 意大利 面 奶油酱 吃 鸡肉 直接 从 撕开 的 盒子 里 出来	你 用 意大利 面 奶油酱 吃 猪肉 , 直接 从 撕开 的 盒子 里 拿 出来	contradictory
它 甚至 会 在 一 天 左右 .	一 两 天 就 好 了	entailment
所以 你 要 在 一个 小时 内 骑车 在 你 今晚 露营 前 好好 相处	你 会 在 一 夜 之间 过夜 吗 ?	contradictory
如果 他们 伤害 了 苏珊 , 他 会 杀 了 他们 每一 个人 .	他 正在 去 救 苏珊 的 路上	neutral
当 这个 数字 被 刻 上 时 , 没有 人 知道 , 一个 传说 是 到 8 世纪 初 的 .	这个 数字 实际上 是 在 9世纪 雕刻 的 .	neutral
在 某些 情况 下 , 如果 不 能 从 调查 结果 中 得出 结论 , 就 会 限制 进行 评价 的 个案 研究 方法 的 效用 .	案例 研究 方法 的 有用性 受到 偏袒 的 影响 .	entailment
最 重要 的 是 , 这 是 一 场 关于 真相 的 竞赛 ( 或 造假 ) , 一 场 在 机密 信息 的 连环相撞 中 发生 的 一 场 冷战 的 激烈 决斗 , 曝光 和 oxymoronic 的 行话 , 最终 会 捐 出 委婉 的 谎言 , 如 双重 霸权 , 有限 的 核. 战争 和 口号 赢得 了 美国 语言 的 和平 .	冷战 期间 美国 存在 着 很多 信誉 问题 .	neutral
但 承认 人民 的 幸福 取决 于 其 相对 经济 水平 及其 绝对 的 经济 资源 会 产生 一些 颠覆性 影响 .	承认 人民 的 幸福 取决 于 他们 的 经济 状况 是 颠覆性 的 .	entailment
同时 , 拉布瑞亚 ( 威尔希尔 和 梅尔 罗斯 与 贝弗利 大道 之间 的 街区 ( 拉 贝瑞 亚和 curson 之间 ) 已经 成为 时尚 的 当地人 的 目的地 , 这些 人 太 老 了 , 太 老 了 , 不 适合 圈地 .	Styilsh 当地人 没有 自己 的 地方 去 .	contradictory
你 的 询问 涉及 一些 有趣 的 概念 .	你 有 一个 基本 和 无聊的 问题 .	contradictory
在 皇宫 的 西台 和 glaces 画廊 一起 暂停 一 段 时间 , 对 他 的 和谐 , 微妙 的 不 对称 安排 进行 第一 次 观察 .	如果 你 要 停 在 西 台 镜子 大厅 你 可以 看到 不 对称 的 安排 的 理由 .	entailment
长寿 测试 让 你 计算 你 的 预期 寿命 .	这次 长寿 测试 会 告诉 你 如何 尽快 死去	contradictory
拉齐普 特 族 人 建立 了 一个 迟 来 的 联盟 , 从 一个 沙漠 堡垒 勇敢地 战斗 到 另 一个 沙漠 堡垒 , 但 他们 的 大象 无法 与 对手 的 快速 马 和 阿富汗 骑 兵 在 疾驰 时 发射 高级 弓 .	拉齐普 特 族 人 和 阿富汗人 正 处于 一 场 战争 中 .	neutral
他 买 了 一个 用 过 的 割草机 它 是 一个 真正 大 的 重 , 他 说 , 你 知道 基本上 他们 卖 给 他 , 因为 你 知道 这 是 一个 大男子 主义 的 事情 .	他 买 了 一个 轻量级 的 割草机 因为 他 不 想 要 什么 太 大 的 男子 气概 .	contradictory
把 你 的 战书 放下 .''	在 它 烧 死 你 之前 把 你 的 战书 放 下 来	neutral
有 多少 8 到 12 岁 的 女孩 认识 米娅 但 不 认识 迈克尔 ?	有些 女孩 知道 米娅 , 但 不 是 迈克尔 .	entailment
疯狂 之后 的 最黑 暗 的 教训 也许 是 监狱 失去 了 休克 的 能力 .	在 疯狂 的 情况 下 , 在 监狱 里 并 没有 那么 糟糕 .	neutral
在 建筑 后面 的 走廊 上 郁郁葱葱 的 苔藓 园园 的 景色 是 京都 最 著名 的 一个 .	京都 寺 没有 花园	contradictory
克林顿 的 主要 信息 -- 不 要 让 共和党 人 花 在 减税 上 的 盈余 -- 似乎 没有 那么 紧急 , 因为 还 不 清楚 , 连 众议院 共和党 人 都 有 多数 这样 做 .	克林顿 不 希望 人民 缴纳 的 税款 比 他们 已经 少 .	neutral
这些 好处 是 国会 或 联邦 部门 和 机构 执行 我们 的 建议 的 结果 , 其 目的 是 提高 政府 服务 的 效率 , 改进 预算 编制 和 支出 , 并 加强 对 联邦 资源 的 管理 .	虽然 我们 的 建议 被 忽视 , 但 政府 的 服务 已 变 得 更 有 效率 .	contradictory
多年 来 , 他们 的 领土 一直 是 英国 和 法国 之间 斗争 的 目标 , 英国 和 印度 战争 中 坚决 的 英国 胜利 迫使 他们 离开 , 当 他们 拒绝 宣誓 效忠 英国 王冠 时.	英国 人 在 三 个 月 后 赢得 了 法国 和 印度 的 战争 .	neutral
但是 , 为什么 " 住区 "和"但是 " 的 政策 比 " 没有 "和"但是 " 的 政策 更 糟糕 呢 ?	一 项 例外 的 政策 是 可怕 的 .	contradictory
说 到 第三 位 的 终结者 , 忘 了 我 吧 , 在 抽屉 里 有 一个 动画 避孕套 .	忘 了 我 不 是 最后 完成 的 第三 名 .	entailment
今天 在 勃艮第 南端 被 毁 的 修道院 统治 了 它 的 中世纪 世界 路易十四 的 凡尔赛 以 17 世纪 的 法国 为 主.	在 勃艮第 有 一个 重要 的 , 尽管 被 毁 了 的 修道院 .	entailment
汤 米 继续 盯 着 他 看	汤 米 一直 盯 着 他 看	entailment
没有 树 , 没有 灌木 , 只 有 15 个 斯塔克 岩 点缀 着 古老 的 苔藓 , 站 在 完美 的 白色 砾石 中.	15 块 石头 上 有 老 苔藓	entailment
有 一个 很 好 的 重新 创造 国王 图坦卡蒙 的 坟墓 在 发现 时 , 你 可以 看到 霍华德 ceter 在 1922. 年 看到 的 .	Howard ceter 看到 国王 图坦卡蒙 的 坟墓 时 晕 倒 了 .	neutral
Reese topham 告诉 我 他 向 你 解释 了 当地 的 情况 你 现在 似乎 明白 了	Resse topham 告诉 我 , 你 知道 的 情况 , 你 理解 它 .	entailment
第四 次 十字军 东征 于 1202年 发起 , 部分 受到 威尼斯 对 拜占庭 贸易 权力 的 嫉妒 , 成为 掠夺 君士坦丁堡 本身 的 借口 .	第四 次 十字军 东征 掠夺 了 君士坦丁堡 , 然后 把 它 烧成 了 地面 .	neutral
不 , 我 不 是 为 gte 工作	我 已经 在 gte 好几 年 了 .	neutral
没有 更 多 的 麻烦 .	酒吧 打架 造成 了 很多 麻烦	neutral
不管 我 有 什么	我 有 东西	entailment
只 有 一 次 他 来到 了 灾难 .	他 总是 处于 致命 的 危险 之中	contradictory
我 已经 得到 了呃 是的 , 我 已经 得到 了 , 我 有 一个 历史 金斯利 爱荷华州	我 没有 金斯利 的 历史 , 爱荷华州 .	contradictory
去 客厅 拿 一 杯 水 去 卧室 让 床 去 做 点 什么	去 做 一个 像 做 三明治 或 出去 出去 散步 .	neutral
我 也 喜欢 亚特兰大 我 有 一个 嫂子 住 在 亚特兰大	我 的 嫂子 住 在 萨凡纳	contradictory
他们 公开 转变 为 伊斯兰 , 以 逃避 重税 , 继续 秘密 地 实践 他们 的 东正教 信仰 .	他们 建造 了 几 座 假 清真寺 只不过 是 空壳 而已	neutral
实际上 , tutmosis ii 试图 删除 她 在 卢克索 和 卡纳克 的 所有 痕迹 , 当 他 死 后 终于 成为 法老 , 但 这 并 不 破坏 寺庙 本身 的 巨大 建筑 成就 .	她 是 tutmosis ii 的 复仇 情人 .	neutral
好吧 , 我 得到 了 第一 个 今晚 , 我 得到 了 在 家里 ,	今晚 早 些 时候 我 拿 到 第一 个 就 在 我 家里	entailment
审计员 可以 审查 总 人员 或 关键 , 有 经验 的 工作 人员 的 预测 和 实际 水平 .	审计员 只能 看到 实际 水平 .	contradictory
由 管理 和 预算 事务 厅 审查 , 以 符合 该 命令 的 要求 .	管理 和 预算 事务 厅 进行 的 审查 由 办公室 管理 人员 亲自 监督 和 签署 .	neutral
未来 杀 了 赤字 龙	过去 , 赤字 龙 已经 被 杀 了 .	contradictory
还有 五点	有 五点 是 不 需要 的 .	entailment
这 是 一个 概念 , 这 是 fiss 称之为 一个 赋予 同性恋 社区 成员 权力 的 来源 , 使 同性恋 与 咆哮 的 男孩 在 皮革 体内 耀武 扬威 , 使用 bullwhips 作为 性 玩具 , 在 彼此 的 嘴里 撒尿 , 在 一 段 时间 内 , 艾滋病 已 成为 一个 国家 健康 问题 , 军队 中 的 同性恋 问题 即将 出现 , 这 是 可笑 的 .	Fiss 说 有些 东西 赋予 同性恋者 权力 , 所以 我们 应该 接受 这 一 点 .	neutral
此处 的 福利 估 计数 包括 chestnut 的 估计 , 即 收入 增加 0.9% 与 0.9% 的 支付 意愿 提高 了 , 因为 这 一 变化 引起 了 能见度 的 变化 .	Chestnut 说今 年 的 收入 将 会 减少 .	contradictory
但 周边 地区 是 高楼 高 楼 高楼 , 高飞 公司 , 剧院 和 购物 的 一个 雅致 的 西部 商业 中心 , 支持 周边 富裕 居民 .	周围 地区 有 很多 高楼 的 建筑物 .	entailment
我 遇到 的 两 个 都 是 很 有趣 的 家伙 我 不 知道 这 是 不 是	我 遇到 的 两 个 都 很 有趣	entailment
还有 呃所以 我 我 觉得 我们 几乎 是 从 同 一个 地方 来 的	我 想我 们 几乎 是 从 同 一个 地方 来 的	entailment
这 台 装置 是 一个 视觉 对 应 方 在 城堡 的 一枪 射击 .	一点钟 的 枪 起火 了	neutral
" 这 不 是 我 要 说 的 , 里瓦斯 先生 .	我 不 会 这么 说 的 , 里瓦斯	entailment
或者 , 男人 可能 会 为 看似 的 的 原因 而 战 , 但 获胜者 仍然 享有 让 女士 们 听到 的 高 社会 地位 .	另一方面 , 男子 可能 会 因为 似乎 与 性别 无关 的 原因 而 战斗 , 但 获胜者 仍 将 享有 高度 的 社会 地位 和 与 之 相关 的 吸引力 .	entailment
按 所有 城市 消费者 的 消费 物价指数 换算 成 2000 美元 的 数据 .	按 消费 价格 指数 计算 的 所 有 城市 消费者 的 数据 转换 为 2千 美元 .	entailment
因为 这样 你 就 会 跟 我 联系 了 我 去 明尼苏达州 并 不 会 有 意义	就 像 在 家里 一样 有 意义	contradictory
曝光 盯 着 他 的 脸.	他 保持 秘密 , 安全地 远离 公众 的 眼睛 .	contradictory
今天 , 在 公务 旅行 中 赚取 的 数以 百万 计 的 飞行 里程 数 没有 得到 利用 , 既 不 利于 政府 , 也 不 利于 其 雇员 .	数以百万 计 的 经常 飞行 里程 数 可以 赎回 礼物 .	neutral
这栋 大楼 附近 是 老 pasar besar , 现在 是 纺织 博物馆 .	纺织 博物馆 位于 目前 的 市政厅 .	contradictory
你 肯定 知道 " kramenin 打断 了 他 , 用 造成 许多 不 必要 恐慌 的 词 我们 被 背叛 了 !	你 确 是 彻 知 计划 的 , kramenin 继续 引起 恐慌 .	entailment
很 可能 还 有 没 有 人 困扰 他 你 知道 你 走 在 割草机 后面 让 所有 的 噪音 都 没 人 跟 你 说话 你 知道 自己 是 自己的	因为 他 知道 他 在 做 这 件 事 时 会 被 单独 留 下	neutral
马自达 绝对 不 是 一点 都 没有	马自达 肯定 是 这样 做 的	contradictory
在 这里 , 模拟 -tudor 皇家 雪 兰 莪具乐部 ( 1884年 ) 的 成员 也 是 由 a.c .norman 设计 的 , 从 帝国 的 事务 中 花 了 时间 来 玩 板球 .	成员 们 花 时间 去 玩 一些 板球 .	entailment
石板 是 革命 的 一 部分 , 而 不 是 建立 .	石板 是 建立 , 而 不 是 反叛者 .	contradictory
历史 数据 涵盖 1970年 至 2000年 期间 , 而 预计 的 趋势 是 到 2015.年 .	历史 数据 涵盖 1970-1980年 .	contradictory
这 就 是 为什么 我们 在 这里 .	我们 不 知道 为什么 我们 在 这里 .	contradictory
您 可以 使用 这种 电子书 几乎 任何 目的 , 例如 创建 衍生 作品 , 报告 , 表演 和 研究 .	你 可以 用 电子书 来 报告	entailment
这 条 信息 混淆 了 一些 红眼睛 的 订阅 者 , 红色 鲱鱼 迅速 开始 了 一 场 破坏 控制 运动 .	没有 人 受到 混淆 的 信息 的 影响 .	contradictory
我们 的 谈话 , 我意 识到 , 其中 一 件 事 可能 使 我 不 能 在 两 个 地点 之间 得到 一个 不 好 的 区别 , 这 是 在 办公室 我 做 的 事情 , 在 某种 程度 上 不同 于 我 在 家里 做 的 事情 和 结果 . 我 不 能 得到 比较 的 感觉 呃我 怀疑 如果 我 回家 并 试图 做 一些 我 在 办公室 做 的 项目 , 我 会 疯 了 在 我 的 机器 , 呃 , 我 没有 倾向 于 玩游戏 , 和. 我 在 家 工作 的 应用 程序 所以 我 可能 从来 没有 去 过	我 在 家里 做 同样 的 事 我 在 办公室 做 的 事	contradictory
谁 告诉 你 的 , 朋友 ?	没 人 让 你 知道	contradictory
你 将 无法 帮助 自己 .	你 不 能 抗拒 诱惑	neutral
在 某个 地方 , 娜塔 莉 亚 正在 滚动 她 的 眼睛 .	娜塔莉亚 在 舞台 上 的 某个 地方 滚动 她 的 眼睛	entailment
我们 的 接受 赠款 者 现在 估计 , 他们 目前 在 寻求 关键 法律 援助 的 每 五 个 低收入者 中 就 有 四 个 被 抛弃 .	正 在 寻求 重要 法律 援助 的 所有 低收入 人士 都 接受 我们 的 赠款 接受 机构 的 接受 .	contradictory
喝 完 茶 后 , inglethorp 夫人 在 晚上 的 努力 前 躺 下 休息 , 我 向 玛丽·卡文迪什 挑战 了 一 场 网球 .	Ingkethorp 轮胎 很 容易 .	neutral
我 今天 早上 看到 的 是 " 牵牛花 " 这 一 点 也 没 那么 疯狂	这 是 我 今天 早上 看到 的 两 倍 的 疯狂	contradictory
而 转售 价值 对 我 来说 很 重要	我 不在乎 转售 价值 , 我 关心 质量 和 品牌 .	contradictory
但是 , 新 的 实体 不 希望 有 任何 管理 赠款 的 责任 .	他们 不 会 管理 补助金 .	neutral
很 高兴 和 你 聊天 我 从来 没有 想 过 我 从来 没有 启动 过 一个 电话 你 打电话 给 你 , 你 可以 选择 这个 话题 或 做 他们 的 那种 .	这个 主题 是 由 你 选择 的 .	neutral
现在 他们 已经 停止 了 笑 , 但 他们 想 阻止 它 .	他们 不再 笑 了 , 但 他们 想 阻止 它 发生 .	entailment
澳门 是 葡萄牙 伟大 的 16 世纪 帝国 的 最后 堡垒 , 不仅仅 是 历史 上 的 一个 巧合 .	澳门 位于 日本 首都 城市 .	contradictory
哦 , 你 开玩笑 吧	你 是 认真 的 .	contradictory
圆形 教堂 塔 加 上 微小 的 croses 点缀 天际 线 .	摩天大楼 填 满 天际 线 .	contradictory
副 主席 也 对 某些 要求 他 的 个人 日程表 表示 关切 .	副 总裁 担心 人们 会 得到 他 的 个人 日程表	entailment
还有 一些 后勤 问题 需要 克服 .	他们 必须 克服 后勤 问题 .	entailment
他 还 没有 解决 拉 绳 的 问题 .	拉 绳 的 问题 很 容易 得到 他 的 解决 .	contradictory
根据 银行 的 中央 安保 经理 , 银行 主席 的 目标 是 , 所有 业务 单位 都 在 这 两 个 类别 中 获得 有利 的 评级 ( 4 或 5 ) .	这些 类别 是 " 安全 " 和 弱点 .	neutral
布朗 探长	布朗 探长 喜欢 糖果	neutral
所以 我 走 了."	所以 我 要 走 了	entailment
你 不 能 把 我 从 死者 身边 带 回来	不 可能 把 我 从 死者 身上 带 回来	entailment
普查 局 根据 目前 人口 调查 提供 的 数据 .	这 是 普查 局 的 数据 .	entailment
覆盖 玄关 和 古老 墙 的 涂鸦 是 一个 令 人 痛苦 的 提醒 , 提醒 人们 多么 热爱 和 国际 上 拥抱 这个 普遍 著名 的 storia d'amore.	来自 中国 的 玄关 有 涂鸦 .	neutral
她 的 外表 对 总统 和 总统 来说 是 毫无 必要 的 侮辱 , 说 carlson 和 jack germond ( 在 华盛顿 ) .tony blankley ( 美国 有线电视 新闻网 的 深夜 版 ) 坐 在 她 的 晚餐 旁边 , 报告 说 她 像 一 位 女士 一样 抱 着 自己 的 样子 , 与 某种 粗俗 不同. 对 她 进行 嘘声 的 参与者 , 并 对 她 的 外表 做出 了 阶级 snipes 的 报道 .	她 是 一个 女士 , 尽管 她 是 如何 对待 的 .	entailment
我 的 病人 出版商 厌倦 了 等待 ; 我 的 朋友 们 开始 嘲笑 我 的 前景 我 永远 不 会 结束 ; 我 准备 好 了 , 作为 自助 文学 律师 , 继续 前进 .	我 不在乎 他们 是否 厌倦 了 等待 , 我 还 没 准备 好 继续 前进 .	contradictory
关于 欺诈 和 非法 行为 的 直接 报告	报告 欺诈 和 非法 行为	entailment
那里 确实 有 很 好 的 收藏 .	收藏 是 很 普通 的 .	neutral
国家 计划 中 所 载 的 目标 和 相关 努力 是 基于 对 新 人口 普查 材料 中 公布 的 客户 人口 统计 数据 的 深入 了解 .	越来越 多 的 人口 普查 材料 越来越 准确 .	neutral
也许 社会 保障 的 存在 并 没有 真正 降低 人们 的 退休 储蓄 .	社会 保障 的 存在 可能 会 增加 人们 的 退休 储蓄 .	contradictory
青春期 的 大脑 充斥 着 侵略性 的 性 荷尔蒙 而且 在 作出 判断 时 还 不 够 成熟	大多数 青少年 对 性 荷尔蒙 的 心理 影响 有 非常 强烈 的 了解 .	contradictory
当 火烈鸟 于 1946年 十二月 启用 时 , 它 是 以 好莱坞 的 标志 和 新 的 拉斯维加斯 闪光 做 的 .	火烈鸟 于 1946. 年 十二月 1946. 日 关闭 .	contradictory
要 成功 地 讨价还价 , 将 你 的 开放 价格 低于 目标 , 不要 看 起来 太 热衷 .	客户 可以 做 几乎 任何 事情 谈判 , 但 供应商 不 会 改变 价格 .	contradictory
但 霍华德 小姐 肯定 有 很多 机会 帮助 他	霍华德 小姐 本 可以 帮 他 的	neutral
直接 在 广场 后面 是 索 邦 大学 的 主要 建筑 .	大楼 在 广场 后面	entailment
很 长 一 段 时间 , 他们 占用 了 很多 你 知道 的 好 空间 你 知道 有 点 像 一个 书架	他们 没有 任何 空间 .	contradictory
哦 , 真的 天啊	这真 的 发生 了 吗 ?	neutral
但 我 不 能 逃离 他们 , 我 可以 , adrin 转向 jon.	" 但 我 能 逃离 他们 吗 ? 我 想 ? "问 adrin , 转向 jon.	neutral
现在 是 重新 审视 和 更新 [ 清洁 空气 法 ] 的 时候 了 , 以便 实现 以 最 具 成本 效益 的 方式 解决 公共 卫生 和 环境 问题 所 需 的 额外 削减 .	通过 减少 摩托车 的碳 排放 限制 , 将 改进 [ 清洁 空气 法	neutral
该 大楼 正在 进行 修复 , 直到 2004年 为止 , 但 预计 展览 将 保持 开放 .	在 大楼 里 被 假定 的 展品 很 长 一 段 时间 就 会 关闭	contradictory
他 马上 就 到 了	他 就 这样 进入 了 它 .	neutral
此外 , 在 该 方案 的 第一 阶段 ( 1995-1999年 ) , so2 排放量 在 其 允许 水平 低于 20% 至 30% 之间 .	该 方案 的 第一 阶段 将 so2 排放量 低于 其 允许 水平 的 20% 至 30	entailment
当然 没 人 敢 肯定 你 不 知道 这 是 我 的 错	你 知道 没 人 会 因为 间谍 而 有 知识	neutral
你 可以 在 半 小时 内 飞 到 公园 附近 的 一个 简易机场 , 大约 小时 内 乘车 或 旅游 巴士 , 或 在 路上 花 一 两 天 的 时间 划出 trisuli 河 的 急流 .	穿过 trisuli 河 急流 的 旅行者 一 天 都 不 能 去 公园 了 .	neutral
终止	他们 被 终止 了	neutral
至于"小孩 骑马" , 我 会 说 这 是 更 多 的 他 试图 做 一个 真正 的 大吹牛 .	这 孩子 从来 没有 骑 过 北方 所以 这 将 是 一个 成就 .	neutral
这些 话 既 是 一 种 现实 , 也 是 一 种 愿望 .	这 是 一个 愿望 , 也 是 一个 现实 .	entailment
社会 调查 的 案例 研究 方法 .	没有 对 社会 调查 的 研究 .	contradictory
Aldonka 小姐 仍然 怀疑 , 他 的 努力 加倍 了 :	Czarek 正在 努力 努力 让 aldonka 小姐 相信 他 .	neutral
一个 人 -- 也许 只 有 一个 人 -- 存在 于 世界 上 , 其 邪恶 如此 之 大 , 不 能 被 阉割 .	世界 上 只 有 一个人 太 邪恶 , 无法 拯救 .	entailment
加里 是 对的 longhaired 家伙	盖 瑞 就 是 那个 嗡嗡声 的 家伙	contradictory
克洛斯 最终 将 导致 更 大 的 消费者 和 生产者 盈余 .	克洛斯 只能 导致 市场 内部 的 不 稳定 .	contradictory
这 是 西方 的 千 年 , 结束 了 特别 的 年终 问题 , 这 是 千 年 弹匣 最 好 的 一个 .	西方 是 最 糟糕 的 千 年 杂志 在 那里 .	contradictory
商人 激烈 斗争 , 当然 也 很 徒劳 .	商人 没有 希望 获胜 .	neutral
1999年 年中 , 它 是 由 纽约 投资 公司 evercore 合作 伙伴 购买 的 .	1999年 中期 是 每个 人 都 在 买东西 的 时候	neutral
你 和 达芙 林 小姐 住 了 两 年 , 牧师 牧师 , llanelly 和 夫人 夫人 可以 向 她 申请 参考 .	你 没有 可 用 作 参考 的 选项 .	contradictory
我 认为 它 的 工作 , ' 她 说 大约 一个 月 后 去 了 一个 具 乐 部 , 而 她 的 父亲 有 一个 模糊 的 印象 , 在 他 女儿 的 脸上 少 了 三 个 青春痘 .	父亲 认为 他 女儿 的 脸上 有 三 个 青春痘	entailment
所 生产 的 货物 和 服务 的 数量 不仅 取决 于 资本 和 劳动力 的 数量 , 还 取决 于 如何 有效 地 使用 这些 投入 .	所 生产 的 货物 数量 是 一个 固定 价值 .	contradictory
当 他 盯 着 近 一千 英尺 的 时候	他 有 一个 寒意 看 着 所有 的 岩石 .	entailment
对 软件 挥发性 软件 的 波动 也 进行 了 图表 测量 .	软件 的 波动 也 以比 喻为 比喻 ..	contradictory
斯科塞斯 自己 的 getterdammerung 带来 纽约 , 纽约 , 一个 雄心勃勃 的 爵士 史诗 , 主演 德 尼罗 和 liza minelli ( 当时 是 塞斯 科斯 的 情妇 ) , 也 是 一个 与 愤怒 的 公牛 和 喜剧 之 王 一起 继续 的 一 系列 失败 的 第一 个 ..	爵士音乐家 的 流行 有 很多 方式 .	neutral
在 审计 目前 和 现在 不 存在 之间 存在 着 预期 的 差距 , 特别 是 在 审计员 发现 欺诈 的 责任 方面 .	审计员 对 他 抱 有 太 多 的 期望 .	neutral
对于 酒精 滥用 或 依赖性 , 笼子 被 发现 最 有效 , 敏感度 为 43% 至 94	凯 奇 被 发现 对 酗酒 或 依赖性 最 有效 .	entailment
