premise	hypo	label
Hogyan illeszkednek a nagy képbe?	Nem illeszkedtek a nagy képbe	contradictory
(Belize és Gibraltár a legjobbak, mert nem ismerik el az amerikai házasság felbontását.)	Belize és Gibraltár teljes mértékben elismeri az Egyesült Államok válásait.	contradictory
És a srác neve?	Tudom, hogy a srácok nevét.	contradictory
Aztán Shiloh büszkesége eltűnt néhány merevségét.	Kevésbé merev lett, mert büszke volt Shilohra.	entailment
Meg kellett volna adnia neki a pisztolyokat, gondolta Jon.	Jon azt hitte, neki kell adnia neki a pisztolyokat.	entailment
Sok strandon is van vízutazás, amelyben ül vagy gumi alakú, és húzódnak egy gyorshajó mögött.	Rengeteg strandon lehet lovagolni, ahol valamit egy gyorshajó mögé lehet húzni.	entailment
savas eső igen, ez az, amit én	Amire utalok, savas eső volt.	entailment
New Yorkban legalább van egy infrastruktúra az újjáépítéshez, a turistákat vonzó kulturális intézmények, valamint a technikai és kreatív energiával rendelkező gazdag emberi tőke.	New York-i szakmunkás területen nincsenek szoftverfejlesztők.	contradictory
Ezt a kockázatot elfogadhatóan enyhíthetjük, ha a terv a számlavizsgálatot a kormányzat kockázatával arányosnak tartja.	Nincs mód a kockázat csökkentésére.	contradictory
De ha az etika perifériás és elavult kérdésekre kerül, miközben az iparág minden más termékhez hasonlóan dekonstruálja, újratervezi és gyártja az emberi összetevőket, azok a törvények, amelyek mentesítik ezeket az összetevőket a szabadalmaztatás, az engedélyezés és más tulajdonjogok elvesztésében, elveszítik erkölcsi alapjukat.	Az emberi összetevőket nem lehet gyártani, így nincs probléma.	contradictory
Nem úgy tűnt, mint egy őrült.	Nem tűnt őrültnek.	entailment
- Ha csapdát vár, talán csak úgy dönt, hogy nem jelenik meg.	Nem fog várni egy csapdát, hogy felkészüljön rá, hogy megérkezzen.	contradictory
tudod, hogy olyan, mintha csak akkor tudnám megtenni, ha van időm, amivel van egy egész anyag- és mintaműkötem, amivel úgy varrhatok, ahogyan így van	Sok munka lehet.	neutral
A legtöbb más anyagot is használ, így fontos, hogy beavatkozhassunk a különböző problémákra.	Csak egy anyagról kell tudni.	contradictory
Lélegzett	Lélegzetet vett.	entailment
A szerzők a klunky nyelvén túlmenően túlmutatnak szűk kontextusukon, és felfedezhetik, hogy milyen sikerrel járhat a vezetési siker a filmgyártásban.	a szerzők nem tudják túlszárnyalni a keskeny kontextusukat, és felfedezni, hogy milyen sikerrel járhat a vezetési siker a filmgyártásban.	entailment
A vár első látványa a Gate House lesz, amelyet áthaladsz, hogy elérd a belső udvarokat.	A Gate House teljesen rejtett.	contradictory
Ez valójában a vállalatok hatékonyságát és termelékenységét büntetné.	Ez büntetné a vállalatokat a produktivitásért.	entailment
Mindig azt hittem, hogy az állkapocs szélesebb volt.	Azt hittem, az állkapocs vékonyabb volt.	contradictory
De nem a disznó hajával!	Nem a sertés hajával!	entailment
a másik évben	Ez nagyon év.	contradictory
és um és aztán elkezdenek megkérdezni, hogy jól tudja, hogy a feleséged ott van, aztán jól gondolkodom, hogy tudták, hogy tudom, hogy házas voltam, és azt mondom, nem fogom mondani, hogy nem azért, mert valójában a feleségem és én most élnek egymástól, mert végzős iskolában vagyok és um	Azok a kérdések, amelyek a családi állapotukkal kapcsolatos kérdéseket tesznek fel.	entailment
Ez volt a hatodik századi barbárok, akik a hatalmas kerek téglahalomot erődítményként irányították, ősi szobrokat használtak rakétákként az ellenségeik fejeire.	A barbárok először a 8. században irányították a várat.	contradictory
A 60-as években az osztrák horgászok öröksége nem akadályozta meg minket az amerikai kövérek nemzetének.	Amerika olyan nemzet, amelynek sok ember túlzott súlya van.	entailment
akik természetesen tudják, hogy Mike Marshall volt az a nagy srác, aki a World Series és a Kirk Gibson nyerte az évét. Kik azok a Dodgers nagy RBI srácok?	Mike Marshall az egyik legjobb játékos.	entailment
Ez azt jelenti, hogy az orvosnak és a befektetőknek nemcsak a sarkokat (a hagyományos HMO panasz) ösztönzi, hanem a szegény betegeket is a cégen kívüli orvosokhoz küldi, miközben a gazdag betegeket a vállalathoz kapcsolódó orvosokhoz irányítja.	A szegény betegek elkerülhetetlenül rosszabb ellátást kapnak.	neutral
Emellett postai küldeményeket is tartalmaz, amelyek ellenőrizetlenek, és felügyelőként szolgálnak a levelek csalárd használatán.	Tartalmaz továbbá intézkedéseket a postai csalások megelőzésére is.	entailment
- Tedd le a nyakláncodat. '	Fel kell venned a lábadat.	contradictory
15 A társadalombiztosítás és a Medicare szerkezetének hiánya, a 2040-es évek alatt, a kormány kevéssé, de postai úton ellenőrzi az időseket és az egészségügyi szolgáltatókat.	A társadalombiztosítás és a Medicare struktúrájában hiányzott a 15 fő.	entailment
és um és egy lakóegységben élnek, így sokat úszunk és sokat játszottunk a játszótéren, és csütörtökön megyünk egy filmre, és mindig volt egy tevékenység, amiről tudták, hogy kedvenc TV-műsoraik és hasonló dolgai voltak amit néztünk, és aztán elszívtunk, és nem tudom, hogy ez csak úgy tűnik, mintha mindig van valami, amit a gyerekek annyira tele vannak energiával	Nem tudom, hogyan kell úszni, így mindig elkerültem a medencébe.	contradictory
oké, azt hiszem, el kell érnünk ezzel az um-val, hogy megkapta az üzenetet arról, hogy mi volt az igaz, igen jó oké, nagyszerűen hagyja, hogy csak nyomja meg a gombot	Jelenleg nem indulhatunk; egy kicsit várnunk kell.	contradictory
A félsziget nyugati partján elhelyezkedő kolóniái magukkal hozták magukkal a maláj nyelvet (Malayu volt az állam neve Sumatrában).	A keleti parton telepek voltak.	contradictory
Végül, a találkozó után, a versenyen a hátsó kijárat előtt indul, mielőtt meg tudnának bújni.	Nincs olyan eset, amikor szeretnénk, ha az ülés véget érne.	contradictory
A méretgazdaságosság mérésére szolgáló módszertanunk lényegében összehasonlítja az egyes cégek szállítási költségeit a két cég által nyújtott szállítás költségével.	Van egy módszer a méretgazdaságosság mérésére.	entailment
Az ő technikája túl módszertani és lassú, mondta.	Megállapította, hogy John autós játékszerzése túl lassú volt.	neutral
Ezért állította be a Noal Coward annyira kevés játékát víz alatt.	Azok a színészek, akik minden nap megfulladnak, a Noal Coward nem csinált sok víz alatti játékot.	neutral
Adrin felállt, és felvette a rapierét.	Adrin felvette a kardját.	entailment
Magas ágyon feküdt, fehérfalakkal körülvéve, és az ágykeret alján még valamilyen diagram is volt.	Egy erõs szobában feküdt.	entailment
Kár, mondta szárazon a Koroner.	Ez csodálatos, mondta.	contradictory
igen, de én inkább tudom, hogy természetesen az egyetlen probléma a kábellel, bár ez az, hogy ugyanazt mutatják be körülbelül ötszázszor, mielőtt tudnátok, hogy nem kapsz sok új azok, akik mégis vannak	A kábel mindig új dolgokat tartalmaz.	contradictory
99 százalékos esélye van arra, hogy a republikánus kongresszus bármelyik ügyet elindíthat.	50 százalékos esély van arra, hogy a republikánus kongresszus bármelyik ügyet folytasson.	contradictory
De a New York Times Christopher Lehmann-Haupt klasszikus Kundera-ként írja le a könyvet - a modernitás szkeptikusa, kiszámíthatatlan és mesterműjére emlékeztetve, a létezés elviselhetetlen könnyűségére.	Christopher Lehmann-Haupt úgy véli, hogy ez a könyv hasonlít a létezés elviselhetetlen könnyedségéhez.	entailment
Miután megkapta a serdülőkor, hogy támogassa ezt az ötletet (és elfelejtette, hogy Júlia csak 14), megnyerte.	Júlia csak 14 éves volt.	entailment
Az elmúlt hetekben a karakterek a Monica Lewinsky ügyébe kerültek, hiszen Ken Starr megpróbál egy kéziratot kérni, amit a három e-mail küldött kétségbeesetten, hogy nem publikálják.	Ken Starr egy dokumentumot akar beidézni, amit három ember megpróbál elrejteni.	entailment
Valószínűleg okosabb, mint bármelyikünk.	Nem olyan okos, mint mi.	contradictory
A szennyezés fő forrása, és teljesen figyelmen kívül hagyták a teherautókat	Kényelmetlenül érezték, hogy a teherautók a szennyezés nagy forrása.	neutral
Az egyik oka annak, hogy a képzett megfigyelők és a megkérdezettek megítéléseket és értékeléseket tehetnek olyan tényezőkről, amelyeket egyébként nagyon nehéz megítélni, mint például, hogy mennyi erőfeszítést tett egy vezető, hogy információt szerezzen egy kulcsfontosságú döntés meghozatala előtt, vagy mennyire tudta, hogy mit folyik.	A képzett interjúalanyok a megfigyelők körében részesülnek előnyben.	contradictory
"Egy hatalmas grulla geldingre szerelt buckskin-öltözött ember szembesült Fennerrel, az egész feszült testével és a szemeivel, és támogatta a követelését: ""Hol van Johnny?"""	A férfi levette a lóját, és figyelmen kívül hagyta Fennert.	contradictory
Azt mondja, az autók jövője üzemanyagcellás motorok - hidrogént használnak, és egyetlen hulladékuk a víz.	Az üzemanyagcellás motorok hatékonyabbak, mint a jelenlegi autómotorok.	neutral
A Szent Crispin napjának Henrik Vr-i beszédének dicsőséges kivételével nincs semmi több, mint egy inspiráló cím.	Mindenki kiáltott, miután meghallgatta a Szent Crispin napi beszédét.	neutral
"Valószínűbb, hogy egy kicsit négy után, nem előtte. """	Az esemény valószínűleg négy után kezdődik, nem előtte.	neutral
Ezt azért teszik, mert önző kúszik.	Ők már önzőek voltak.	neutral
De hozzászoknak hozzá.	Ez a fajta kezelés lehet a második természeted.	neutral
A tervezők pénzt keresnek, hogy javítsák a statewide weboldalát, és bővítsék az internet-hozzáférést a közösségi oktatási anyagokhoz a bevándorló érdekképviseleti szervezetek jelenlegi közösségi oktatási helyén túl.	A tervezők azt szeretnék, ha a statewide weboldalának fejlesztéseit finanszírozzák, mondta a hírek.	neutral
- Ez a projekted. '	A projektnek mindkettőnknek kellett volna lennie, de rám vetették.	neutral
Ijesztő rágcsáló által okozott vírusok visszatérnek az ország egész területén, nem csak Dél-Kaliforniában.	Ritka vírusok megszűntek.	contradictory
Az Ön javaslatával célzott.	A javaslat pontos és hasznos volt.	entailment
Csak meg kell néznem ezt a szobát.	Meg kellett néznem a szobába, hogy még egyszer láthassam.	neutral
Szerdán reggel fél tucat e-mailt kaptunk különböző olvasóktól, akik kétségtelenül támogató dokumentációval bizonyították, hogy Amelio 1992-ben támogatta George Bushot és 1996-ban Bob Dole-t.	Semmi sem biztosított, hogy támogatta azt a tényt, hogy Amelio 1992-ben támogatta George Bushot.	contradictory
A gyenge friss vérét ivották.	Friss vért ivottak a weaklingsből.	entailment
Ha van egy információja Monica-ról, akkor ez az ember boldog, de a másik nagyon boldogtalan, mivel hátrányos helyzetben van.	Monica egy nagy csaj, az ágyban is nagyszerű.	neutral
A fa és kő épületei két és háromszor magasak voltak.	A föld sima volt, és a civilizáció nem volt tisztában.	contradictory
De a leginkább túlnyomó az a benyomás, hogy az egész a legjobban értékelte, hogy a kápolna kijáratával visszanéz a padról.	A legnyugodtabb a nézet a padról.	entailment
Nos, a férjem még a Lavon-tóba is táborozott az egyik barátjával, akit éppen úgy döntött, hogy ott a gyerekeket	A férjem a Lavon-tónál kempingezett, úgy döntött, hogy ott veszi a gyerekeket	entailment
A díjat a Legfelsőbb Bíróság O 'Connor.	O 'Connor igazságszolgáltatás, akit a díjnak neveztek.	entailment
Ezért a postai szolgáltatás nyereségpozíciója körülbelül 650 millió dollárra emelkedik, és a nemzet technikai nyeresége ugyanolyan 650 millió dollárra emelkedik.	Mind a postai szolgáltatás nyeresége, mind a nemzet technikai nyeresége körülbelül 650 millió dollárral nő.	entailment
Alternatív megoldás lehet az üzemzavarok megtervezése, hogy elkerüljék a nagy villamosenergia-igényes időszakok során bekövetkező leállásokat.	Az alacsony keresletű időszakokban leállíthatjuk a kieséseket.	entailment
Számítógépes biztonsági és egyéb információs technológiával kapcsolatos jogszabályokhoz is vezetett.	Még mindig nem okozott semmilyen jogszabályt az információs technológiával kapcsolatban.	contradictory
Hírek, hogy a neandertalieknek kevés a közössége a modern emberiséggel, üdvözölni kell Bradley munkáját.	Hírek voltak arról, hogy a modern emberek nem voltak szoros kapcsolatban a neandertaliekkel.	entailment
Minta Miután elismerte, hogy a férj stratégia megtartotta Clintont, hogy egy vasúton haladjon ki a DC-ből, Matalin azt jósolja, hogy valaha, a történelemkönyvben [Carville] visszanéz és visszafogja azt a napot, amikor segítettél a háborúban. ahogy van.	Matalin azt hiszi, hogy Carville rettegni fogja a cselekedeteit.	contradictory
A közterületeken és a hálószobákban megjelenő kortárs művészet egyik jelentős vonása.	A kortárs művészet a közterületen, amelyet 50 millió dollárért vásárolt.	neutral
Egyes államokban lehetséges lehet a statewide kezdeményezések kidolgozása és végrehajtása a szolgáltatásnyújtás javítása, az erőforrások növelése és a rendszer kapacitásának növelése érdekében, hogy kielégítse az alacsony jövedelműek polgári jogi szükségleteit a szolgáltatási területek vagy a történelmi kapcsolatok megváltoztatása nélkül.	Az erőforrások növelése kulcsfontosságú a rendszer sikeréhez.	neutral
Bush-t kivégezték, és Amerika és a Lockheed igazgatótanácsa békésen aludhat!	Bush nem vehet részt a végrehajtásában.	contradictory
és aztán a második alkalommal, amikor Richland College-ban csináltam, és én csak egy másik barátomhoz jutunk, és végül csak cigarettázunk, és úgy járunk, mintha nem tudnánk megtalálni a helyet	A második alkalom, hogy meg tudtam csinálni Richland Főiskolán.	contradictory
Végül nem az, hogy Dunlap rövid távú gondolkodó.	Végül a Dunlap rövid távon gondolkodik.	contradictory
Amikor eltűnt, jobban érezte magát.	Beteg volt, miközben még mindig körül volt.	neutral
A szolgáltatások igénybevételéhez évente fizetnie kell a csoport díjait (10 dollár); utána 30 percnyi jogi tanácsadást kap, akár szemtől-szembe, akár telefonon, ingyenesen.	A szolgáltatások ingyenesek mindazok számára, akik nem igényelnek díjat.	contradictory
A C és D forgatókönyv a nemrég megjelent DOE által támogatott jelentés, a Tiszta energia jövője forgatókönyvei (Interlaboratory Working Group, 2000; lásd még: Brown, et al, 2001).	A forgatókönyvek a nemrégiben közzétett DOE által támogatott jelentésen alapulnak, amely a CO2 csökkentésére összpontosít.	neutral
A kedvezményezettek nem folytathatják a jóléti ügyben való képviseletet, még akkor sem, ha az alkotmányos vagy törvényes érvényességi kihívás nyilvánvalóvá válik, miután a képviselet jól megtörtént.	A kedvezményezettek mindig képviselik az embereket a jóléti ügyekben.	contradictory
Ezek a szerény területek nem messze a város első előkelő fejlesztései, a Rancho Circle és a Scotch 80-as évek.	A városnak számos előkelő fejlesztése van.	neutral
Lehet-e ez a rakétavédelmi biztosítás egy hidegháborús konfrontációt, amit holtan gondoltak, ld. Ezek az elmúlt 10 év?	Lehet-e egy hidegháborús probléma ezzel a hiányzó filozófiával?	entailment
Egy értelmezés, hogy a képviseletnek meg kell kezdődnie, míg az idegen még az Egyesült Államokban van, arra ösztönözné a munkáltatókat, hogy még nagyobb akadályokat teremtsenek a jogi szolgáltatásokhoz való hozzáférésben, miközben a munkavállalók fizikailag az Egyesült Államokban vannak.	A tudósok általában egyetértenek abban, hogy az Egyesült Államokban alkalmazott jogi szolgáltatásokat kereső külföldiek számára nem indokolatlan terhet ró.	contradictory
"Tudják. """	Észrevették.	entailment
Konak Meydane északi részén, az Ataturk Caddesi (más néven Kordon) a vízpart mentén halad az alsancaki kompkikötőhöz, amely 3 km-re található.	Az Ataturk Caddes nem fut a vízparton.	contradictory
Funchal új turisztikai övezete bizonyítja a helyi utazási iparág ambícióit.	A helyi utazási ipar javítani akar.	entailment
Az első jelentés és a rendelés kizár egy kivételt egy olyan szabály alól, amely bizonyos körülmények között engedélyezte a mobiltelefon-engedélyesek számára, hogy engedélyezett cellás versenytársaik korlátozzák a viszonteladást.	A celluláris engedélyesek korábban képesek voltak korlátozni termékeik versenytársainak viszonteladását.	entailment
Egy kis dob dobott egy verést, és a rabszolgák feszültek és húzódtak össze.	A drumbeat nem szokványos ritmust követett.	neutral
Ezután a munkája megtörtént.	Az összes edény mosása után elvégezte a munkáját.	neutral
Az asszonynak az asszonytól való tájékoztatás után Luu hívta az idősebb bántalmazás forródrótját.	Luu segítségül hívta a forródrótot.	entailment
A jelenléti nyelv az LSC előirányzataiban szerepelt, amely az LSC képviseletének a törvényes lakosok kivételével történő kiterjesztésének részeként szerepel, és úgy tűnik, nem szándékozik korlátozni az LSC képviseletét azon külföldiek számára, akik folyamatosan fizikailag jelen voltak az Egyesült Államokban.	Az LSC azt javasolta, hogy korlátozza az idegenek képviseletét az Egyesült Államokban.	contradictory
Dorcas megfelelő időben válaszolt.	- válaszolta Dorcas.	entailment
Azok, akik valaha is törődtek vele, egy napfényes, erősen keményített kéz ujjain felsorolhatták: Meredith Cousin; fia, Shelly, aki meghalt Chickamaugában egy rövid lélegzet és a következő Shelly fiatalabb testvére Boyd között, aki elmenekült, hogy csatlakozzon Morganhoz is, a raider karrierjének naplementében; és Anse, akit holtnak hitt, egészen az elmúlt óráig.	Nagyon törődött minden emberrel, akivel találkozott.	contradictory
Az Állami Tervezési Értékelő Eszköz végrehajtásáig az LSC válaszolt az állami igazságszolgáltatási közösségekre, és részt vett az önértékelési jelentésekben, amelyeket a 2000-07.	Az állami tervezési értékelési eszközt már megvalósították.	contradictory
jól tudod, hogy én is azt remélem, hogy ez a költségvetési folyamat rontja őket rájuk, mert amikor én nőttem fel, nem volt	Mi segítünk nekik a költségvetésükben, így nincs értelme, hogy megpróbálják megtanulni, hogyan kell csinálni.	contradictory
Ó, igen ; azonosak. Poirot bólintott, és óvatosan felvette a számomra a fényképeket.	Ezek a képek pontosan megegyeznek, Poirot felkiáltott, amikor elvette őket a kezemből, és bezárta őket a festmény mögötti nagy biztonságban.	neutral
Az eső Marylandben ez a Kréta ez Sauerbrey számára.	Olyan forró Marylandben.	contradictory
Túl sok közvetlen napfény - 1 százalék.	A nap alig ragyog.	contradictory
A Fateh Sagar-tó Pichola északi végén hajóval érhető el, de kellemes úton is eljuthat a Bougainvillaea és a Lakshmi Vilas palota kertjéhez.	A Fateh Sagar-tó hajóval vagy rövid autóútra érhető el.	entailment
E folyamat során az EPA számos értesítést küldött az adatok rendelkezésre állásáról, és egyéb találkozókat tartott számos iparági érdekelt féllel, kereskedelmi szövetséggel, környezetvédelmi csoporttal, állammal és más érdekelt felekkel.	Eközben az EPA találkozókat tartott többek között az iparági érdekeltekkel, kereskedelmi szövetségekkel és környezetvédelmi csoportokkal.	entailment
A Postaszolgálat azt válaszolta, hogy az információ nem létezik.	A postai szolgáltatás tagadta, hogy bármilyen információ állna rendelkezésre.	entailment
Szintén teljes új üzleti modellt hozott létre, amelyet a Dell Computer példaként említ, amely átalakítja a teljes személyi számítógépes iparágat.	A Dell által bemutatott üzleti modell a személyi számítógép-ipar átalakítása.	entailment
A király keresztéből.	Bármelyik helyen, a király keresztén kívül.	contradictory
A csarnokból a kolonnád óriási hypostyle-hez vezet (a tetőt támogató oszlopokkal), amely papiruszoszlopokkal, gyönyörűen megőrzött színekkel díszített, és az Amenophis III.	A papirusz oszlopok egyetlen sorának színei jelentősen elhalványultak.	contradictory
Mivel a program végrehajtásának és a program hatékonyságának vizsgálata az esettanulmány középpontjában állt, így a megállapítások általánosítása is.	A program végrehajtása feltételezhetően jó.	contradictory
Társadalomtudományi Kutatási Tanács közleménye, 60 (1949).	A közlemény 1949-ben jelent meg.	entailment
Segítettünk az adminisztrációt arra, hogy embereket hozzon létre	Szükségünk volt az együttműködésre	neutral
Ezután bemutatunk hat túrát, amelyek a fővárostól a történelmi és művészeti érdeklődési körökig, valamint a természeti szépségű helyszínekig terjednek.	Nincsenek túrák a fővárosból.	contradictory
Newsweek egy Cunanan barátjának egy darabját kínálja, aki azt mondja, hogy kemény srác volt olvasni.	A Newsweek darab az első oldalon volt.	neutral
Az ARL teljesítménymutatói mérik az ARL jelenlegi munkájának relevanciáját az ügynökség hosszú távú céljaihoz, és az ARL vezetőinek mutatják a termelékenységet és a minőséget.	Az ARL teljesítménymutatói azt mutatják, hogy javítják a termelékenységet és a minőséget.	neutral
ó, de még mindig jól érzem magam a pillanatban, hogy a festéket még akkor is megfogalmazom, ha van belőle belekapaszkodom	Nem szeretem a festést, mikor a dentek jelen vannak.	contradictory
A helyi szabók szakemberek a testreszabott ruházati cikkek gyártásában mind a férfiak, mind a nők számára, valamint a másolási mintázatok is.	A helyi szabók a legkevésbé ügyesek az egyéni ruhák előállítására.	contradictory
Igen, kapj egy igazi munkát teljes munkaidőben	Nem, részmunkaidős munkát kap.	contradictory
A VII. Állomás (Jézus ismét elesik): A Via Doloroseand és a Souk Khan ez-Zeit nevű piac utca metszéspontjában a helyszín, ahol a hagyományos meggyőződés szerint Jézus másodszor is aláesett a keresztre.	Jézus ismét a VII. Állomáson esett, a Via Dolores metszéspontjában.	entailment
Honshu, a fő sziget és Tokió, Kyoto és Osaka otthona, szokatlanul különféle keserű télek és forró, párás nyárok mérsékelt éghajlata.	Tokióban, Kiotóban és Osaka-ban ugyanazok az időjárási minták.	neutral
Az időjelentések azt mutatják, hogy a 40 állam középiskoláiban a házassági oktatás lehetőségét választják.	A házasság-oktatási választók előnyösek az amerikai középiskolák számára.	neutral
Az inkumbens kommentátorok megjegyezték, hogy ez arra ösztönzi az engedélyeseket, hogy várjanak ki az inkumbensekről, és növeljék annak valószínűségét, hogy az inkumbenseknek át kell vennie a saját áthelyezésük költségeit.	Ha az inkumbenseknek maguknak kell fizetniük az áthelyezésükért, nagyon költséges lehet számukra.	neutral
Ez váratlanul nehéznek bizonyult.	Idővel a feladat könnyebbé válik.	neutral
Ez az első szabály a cirkuszi emberekkel.	Ez a cirkuszi emberek préri szabálya.	entailment
Az esőben .	Egy napsütéses napon.	contradictory
L.A koncerttermei és színházai az ország legszebb zenei és drámai előadásait mutatják be.	Az L.A.	contradictory
Nehéz látni, hogy az ingyenes jogi szolgáltatások nyújtása egyes jóléti kérelmezőknek (azoknak, akiknek az állításai nem vitatják az alkalmazandó alapszabályokat), miközben nem biztosítják másoknak, túlmutatnak a törvényes jogalkotási választási körön.	Olyan könnyű, hogy miért van néhány ember, és miért nem.	contradictory
Az eredeti tervező, Erwin von Steinbach, 1277-ben kezdte meg a rózsaszín Vosges homokkő homlokzatot, de csak a csodálatos apostolok galériájához jutott a központi rózsafüzér fölött.	Erwin von Steinbach 1280-ban halt meg, és így nem tudta befejezni a homlokzatot.	neutral
Az oldal még mindig aktív ásás, és az új felfedezések mindig folyamatban vannak.	Az oldal már nem aktív ásás, amikor a terület tavaly nyáron elárasztott.	contradictory
Ez egy hűvös és pihentető módja annak, hogy szinte egy trópusi gondola lovagoljon.	Képzeld el egy gondola lovagolást, a vízzel és a pihenéssel, de most képzeld el, hogy trópusi.	neutral
voltál már ott valaha	Tudom, hogy soha nem voltál ott.	contradictory
észrevette, hogy milyen csodálatos lehet, hogy a Lotus One Two Three és a táblázatkezelő alkalmazás lehet az egyik közös téma	Nem hiszem el, hogy az emberek még mindig használják ezt a szoftvert.	neutral
jelentős nemteljesítési esetek.	"A nem megfelelőségi kérdéseket kategorizáljuk, az egyikük ""jelentős példány""."	entailment
A szövetségi kormányban például számos programban és tevékenységben fordulnak elő, beleértve a vállalkozókkal és a szerződéskezeléssel kapcsolatos tevékenységeket is; egészségügyi programok, mint például a Medicare és a Medicaid; pénzügyi támogatások, mint például az élelmiszerbélyegek és a lakhatási támogatások; és visszatérítés.	Között a programok és tevékenységek, amelyekben megtalálható, Medicare nem az egyik közülük.	contradictory
Meggondolta, hogy nem létezik delírium, azon tűnődve, hogy az érzés önmagában nem volt-e hallucináció.	Úgy gondolta, hogy az érzés talán a hallucináció egyik formája.	entailment
Ca 'daan közelebb lépett.	Ca 'daan messze elment.	contradictory
George Pataki, R-N.Y. - kérdezte az állami sportos bizottságtól, hogy vizsgálja meg a harcot.	Volt egy harc, amelyet az atlétikai bizottság felülvizsgálhat.	entailment
Francisco de Goya a következő király, IV. Károly udvari portréját festette, amelyben furcsán nézett ki, mint George Washington.	de Goya festett egy olyan képet, amely épp úgy nézett ki, mint ő.	contradictory
és én csak elfogyott az idő, és vártam, amíg a ház teljesen befejeződött a ház belsejében és a külső külső részén, a breezewaytől és a mellékelt garázstól.	Sok időm volt ahhoz, hogy befejezzem.	contradictory
Forduljon balra a Galatasaray téren, és ismét balra a brit konzulátus mentén? I utiyet Caddesi, és eléri az 1892-ben alapított Pera Palas Hotelt, hogy szállást biztosítson az Orient Express utasainak.	Az 1878-ban alapított Grand Budapest Hotelt elérjük.	contradictory
Az éves jelentéseket integrálták az ARL tervezési és költségvetési folyamataiba, és az ügynökség vezetői megvitatják az igazgató negyedéves ülésein.	Az ARL tervezési és költségvetési folyamatai figyelmen kívül hagyják az éves jelentéseket.	contradictory
Margaret Thatcher volt India miniszterelnök, Indira Gandhi uh Indiában, így sok nő volt az államfő, és tudom, hogy azt mondjuk, hogy igen, úgy érzem, egy napon egy nő lesz az elnök, de van egy kérdésem, hogy valaha is valóban kapnak-e azt hiszem, hogy egy fekete elnök lesz, mielőtt egy nő elnöke lenne	Jelenlegi elnökünk fekete nő.	contradictory
A legtöbb képregény!	Ez nevetséges.	entailment
Smiley Burnette nem tudom, hogy elég idős vagy-e ahhoz, hogy emlékezzen rá	Fiatalabb vagyok, mint te.	neutral
Ez magában foglalja a neurotoxikus hatások kockázatát, mint például a mentális retardáció, a cerebrális bénulás, a beszéd és a hallás meghallgatása, valamint más tanulási zavarok.	A neurotoxikus hatások nincsenek, minden tökéletesen biztonságos.	contradictory
A fogvatartott, aki kedden este visszatért a házba, meghatalmazottan elmondta, hogy erőszakos veszekedés történt Mr. és Mrs. Inglethorp között.	Mr. és Mrs. Inglethorp szerdán este meghívta a foglyot otthonukba.	contradictory
Itt, Marylandben	Nem Marylandben.	contradictory
Az OMB Információs és Szabályozási Ügyek Hivatala jóváhagyta az utolsó szabályt, hogy megfeleljen a rendelet követelményeinek az EPA által szolgáltatott információk alapján, beleértve egy szabályozott cselekvési dokumentumot, amely leírja a szabály okait, valamint a költségek és a költségvetési hatás értékelését. a szabály.	Az utolsó szabályt az OMB Információs és Szabályozási Hivatala hagyta jóvá.	entailment
A CarboMedics szelepe, azt mondta, a szemei ragyogóak, szépek.	A haja szép, mondta.	contradictory
Jól néz ki? - mondta Carter úr mosollyal, ami Tommyt a hajának gyökereihez tette.	Mr. Carter kijelentése tette Tommy-t.	entailment
A kerámia és a Nassau utcában a Kilkenny Shop kiváló választás.	A Kilkenny Shop egy csodálatos hely, ahol finom kerámia megtalálható.	neutral
Az összes öregember hosszú ideig tartott, és amikor a páncélozott férfiak egyenesen álltak, az éles hegyek ragyogtak a vének szörnyű szájából.	Senki sem halt meg, és egyetlen öregember sem volt.	contradictory
A Ponte Vecchio, 1345 óta ép, Firenze volt az első, és csak évszázadokon át híd.	A Ponte Vecchio 1345 óta tökéletes állapotban van.	entailment
Ennek alapja a rizs, az állományban sárgásan áztatott, helyben termelt sáfrány, és sült.	A rántott rizst fokhagymával áztatják.	contradictory
A Ruth Bader Ginsburg Legfelsőbb Bíróságának becslése szerint az öt, alacsony jogi jövedelmű amerikai ember közül négy, aki jogi képviseletet igényel, nem kapja meg.	Ruth Bader Ginsburg úgy gondolja, hogy a szegény emberek nagyon nehezen kapják meg a szükséges segítséget.	entailment
De nem mindig volt így.	Nem mindig ilyen volt.	entailment
Az otthoni futamok számának növekedése (a tavalyi rekord 4 962) párhuzamosan növekedett az évtized minden évében.	Az otthoni futások és a sztrájkolás évente is csökken.	contradictory
ó igen igen, ők ők szeretik azokat, de sajnos nem rendelkeznek majdnem elég azokkal, akiket a Nemzeti Geográfia is érdekel azok közül, akik nagyszerűek is	Szeretem azokat, de csak néhányuk van.	entailment
de egy kicsit többet keresek a hitelkártyákról, amiket az idő múlásával ismernek, hacsak nem feltétlenül kell, hogy van idő, amikor legalább úgy gondolja, hogy mindenképpen csinálsz	A hitelkártyák nem relevánsak.	contradictory
A megfelelő kezelésre való utalás az ilyen beavatkozás és az elutasításnak a fontos eredménye.	Az emberek többsége betartja a beavatkozást és az elbírálást.	neutral
